target,teacher_layers,seed,stage,holdout,corpus_index,target_cut,target_loss,step,discrete_layers,method,K,executed,D_c,rel_err,A_x,A_x_flip,ratio,target_ratio,median_abs_corr,target_median_abs_corr,temperature,min_hamming_to_train,unique_fraction,ratio_1000shots,max_ratio_any_sample,sampled,filter_spearman
T4_s7_final,4,7,final,True,1548,71.0,-35.68206744446223,1213,8,generator_T0.7,10,10,0.04479542129678462,0.9804554255984268,0.6316666666666666,0.6316666666666666,0.6542168674698795,0.8554216867469879,0.08207282327410255,0.18855801576238732,0.7,0.82,0.44,,,,
T4_s7_final,4,7,final,True,1548,71.0,-35.68206744446223,1213,8,generator_T0.7,100,100,0.03921718733680124,0.9176617773896916,0.6833333333333333,0.6833333333333333,0.5301204819277109,0.8554216867469879,0.096098284715289,0.1885580157623873,0.7,0.82,0.44,0.5783132530120482,0.7108433734939759,,
T4_s7_final,4,7,final,True,1548,71.0,-35.68206744446223,1213,8,nearest_train,1,0,0.033056688161599915,0.8425081133898428,0.7,0.7,0.6385542168674698,0.8554216867469879,0.08265342563390732,0.1885580157623873,,,,,,,
T4_s7_final,4,7,final,True,1548,71.0,-35.68206744446223,1213,8,nearest_train,10,0,0.033056688161599915,0.8425081133898428,0.7,0.7,0.6385542168674698,0.8554216867469879,0.08265342563390732,0.1885580157623873,,,,,,,
T4_s7_final,4,7,final,True,1548,71.0,-35.68206744446223,1213,8,nearest_train,100,0,0.033056688161599915,0.8425081133898428,0.7,0.7,0.6385542168674698,0.8554216867469879,0.08265342563390732,0.1885580157623873,,,,,,,
T4_s7_final,4,7,final,True,1548,71.0,-35.68206744446223,1213,8,search_ceiling,0,20000,0.01595815215306764,0.5853770910470716,0.8833333333333333,0.8833333333333333,0.7228915662650602,0.8554216867469879,0.09473580199469152,0.1885580157623873,,,,0.6903614457831325,,,
T4_s8_final,4,8,final,True,1727,72.0,-36.66570584041992,889,8,random,1,1,0.06037917372728553,1.2368816172296886,0.502,0.5536666666666666,0.5359036144578312,0.8674698795180721,0.052985915691771704,0.18610826909566927,,,,,,,
T4_s8_final,4,8,final,True,1727,72.0,-36.66570584041992,889,8,random,10,10,0.04537447669048268,1.0763803379166799,0.5166666666666667,0.5533333333333333,0.5445783132530121,0.8674698795180722,0.049175778064267144,0.1861082690956693,,,,,,,
T4_s8_final,4,8,final,True,1727,72.0,-36.66570584041992,889,8,random,100,100,0.04051422184391434,1.0175585650589012,0.5,0.5,0.5783132530120482,0.8674698795180723,0.035165727254009606,0.1861082690956693,,,,,,,
T4_s8_final,4,8,final,True,1727,72.0,-36.66570584041992,889,8,generator_T1.0,1,1,0.041872287914516276,1.0284592648001922,0.6413333333333333,0.6553333333333333,0.7293975903614458,0.8674698795180721,0.08597547754350465,0.18610826909566927,1.0,1.94,0.88,,,,
T4_s8_final,4,8,final,True,1727,72.0,-36.66570584041992,889,8,generator_T1.0,10,10,0.03459048276019983,0.9402209988688291,0.7183333333333333,0.7183333333333333,0.8686746987951809,0.8674698795180722,0.09448856252067384,0.1861082690956693,1.0,1.94,0.88,,,,
T4_s8_final,4,8,final,True,1727,72.0,-36.66570584041992,889,8,generator_T1.0,100,100,0.03392310460939912,0.9311152916508972,0.7,0.7,0.7710843373493976,0.8674698795180723,0.07538481570407925,0.1861082690956693,1.0,1.94,0.88,0.7891566265060241,0.891566265060241,,
T4_s8_final,4,8,final,True,1727,72.0,-36.66570584041992,889,8,generator+filter_T1.0,1,1,0.044399439540621394,1.0617413388626507,0.5923333333333334,0.5980000000000001,0.6024096385542168,0.8674698795180721,0.07228327047725898,0.18610826909566927,1.0,,,,,1000.0,-0.1961236123612361
T4_s8_final,4,8,final,True,1727,72.0,-36.66570584041992,889,8,generator+filter_T1.0,10,10,0.03509535888698758,0.9466856364752803,0.67,0.67,0.674698795180723,0.8674698795180722,0.07740562737928824,0.1861082690956693,1.0,,,,,1000.0,-0.1961236123612361
T4_s8_final,4,8,final,True,1727,72.0,-36.66570584041992,889,8,generator+filter_T1.0,100,100,0.03188554158769373,0.9027189562115026,0.7,0.7,0.7710843373493976,0.8674698795180723,0.07201851274393498,0.1861082690956693,1.0,,,,,1000.0,-0.1961236123612361
T4_s8_final,4,8,final,True,1727,72.0,-36.66570584041992,889,8,generator_T0.7,1,1,0.0362542757452709,0.9613576990496029,0.7023333333333333,0.7033333333333333,0.8293975903614457,0.8674698795180721,0.09732663169598484,0.18610826909566927,0.7,0.32,0.41,,,,
T4_s8_final,4,8,final,True,1727,72.0,-36.66570584041992,889,8,generator_T0.7,10,10,0.03446280960021218,0.9384663328560388,0.7299999999999999,0.7299999999999999,0.8722891566265061,0.8674698795180722,0.0958865968148688,0.1861082690956693,0.7,0.32,0.41,,,,
T4_s8_final,4,8,final,True,1727,72.0,-36.66570584041992,889,8,generator_T0.7,100,100,0.03296498816895549,0.9178720076997143,0.7333333333333333,0.7333333333333333,0.7469879518072289,0.8674698795180723,0.07032957527583156,0.1861082690956693,0.7,0.32,0.41,0.6710843373493977,0.9036144578313253,,
T4_s8_final,4,8,final,True,1727,72.0,-36.66570584041992,889,8,nearest_train,1,0,0.028236713068868817,0.8494987294402421,0.65,0.65,0.6385542168674698,0.8674698795180723,0.06859376281499863,0.1861082690956693,,,,,,,
T4_s8_final,4,8,final,True,1727,72.0,-36.66570584041992,889,8,nearest_train,10,0,0.028236713068868817,0.8494987294402421,0.65,0.65,0.6385542168674698,0.8674698795180723,0.06859376281499863,0.1861082690956693,,,,,,,
T4_s8_final,4,8,final,True,1727,72.0,-36.66570584041992,889,8,nearest_train,100,0,0.028236713068868817,0.8494987294402421,0.65,0.65,0.6385542168674698,0.8674698795180723,0.06859376281499863,0.1861082690956693,,,,,,,
T4_s8_final,4,8,final,True,1727,72.0,-36.66570584041992,889,8,search_ceiling,0,20000,0.012994805728411333,0.5762893037357132,0.8666666666666667,0.8666666666666667,0.6987951807228916,0.8674698795180723,0.07759485360095814,0.1861082690956693,,,,0.6951807228915663,,,
T4_s9_final,4,9,final,True,1952,69.0,-34.45158853023959,1118,8,random,1,1,0.07714335059896285,1.1840008018396062,0.49866666666666665,0.5523333333333332,0.5373493975903615,0.8313253012048188,0.05800340540822147,0.21214030599322786,,,,,,,
T4_s9_final,4,9,final,True,1952,69.0,-34.45158853023959,1118,8,random,10,10,0.06043540606686798,1.0514502850012675,0.5466666666666666,0.5700000000000001,0.5325301204819277,0.8313253012048193,0.04839735977958774,0.21214030599322792,,,,,,,
T4_s9_final,4,9,final,True,1952,69.0,-34.45158853023959,1118,8,random,100,100,0.05287731974028746,0.984161128181609,0.65,0.65,0.4819277108433735,0.8313253012048193,0.07485065849639076,0.2121403059932279,,,,,,,
T4_s9_final,4,9,final,True,1952,69.0,-34.45158853023959,1118,8,generator_T1.0,1,1,0.05463056448317734,0.9950988553868091,0.6581666666666667,0.6655,0.6659036144578313,0.8313253012048188,0.0791737896731936,0.21214030599322786,1.0,5.8,0.96,,,,
T4_s9_final,4,9,final,True,1952,69.0,-34.45158853023959,1118,8,generator_T1.0,10,10,0.04320177647123998,0.8894306579937876,0.71,0.71,0.7614457831325301,0.8313253012048193,0.07786515040557071,0.21214030599322792,1.0,5.8,0.96,,,,
T4_s9_final,4,9,final,True,1952,69.0,-34.45158853023959,1118,8,generator_T1.0,100,100,0.041311612608008405,0.8698964627344565,0.65,0.65,0.6506024096385542,0.8313253012048193,0.04656504082233918,0.2121403059932279,1.0,5.8,0.96,0.6668674698795181,0.891566265060241,,
T4_s9_final,4,9,final,True,1952,69.0,-34.45158853023959,1118,8,generator+filter_T1.0,1,1,0.046613283167619285,0.920545036602435,0.6596666666666667,0.6596666666666667,0.6633734939759036,0.8313253012048188,0.06442113692150744,0.21214030599322786,1.0,,,,,1000.0,0.18164906943263548
T4_s9_final,4,9,final,True,1952,69.0,-34.45158853023959,1118,8,generator+filter_T1.0,10,10,0.038059031849270786,0.8347059768479271,0.6799999999999999,0.6799999999999999,0.691566265060241,0.8313253012048193,0.054913887867693204,0.21214030599322792,1.0,,,,,1000.0,0.18164906943263548
T4_s9_final,4,9,final,True,1952,69.0,-34.45158853023959,1118,8,generator+filter_T1.0,100,100,0.035252621170628044,0.8035764448603583,0.7666666666666667,0.7666666666666667,0.7108433734939759,0.8313253012048193,0.04702639300493476,0.2121403059932279,1.0,,,,,1000.0,0.18164906943263548
T4_s9_final,4,9,final,True,1952,69.0,-34.45158853023959,1118,8,generator_T0.7,1,1,0.04662844195510051,0.9231400497446474,0.7284999999999998,0.7284999999999998,0.7728915662650602,0.8313253012048188,0.08986226196313671,0.21214030599322786,0.7,1.44,0.61,,,,
T4_s9_final,4,9,final,True,1952,69.0,-34.45158853023959,1118,8,generator_T0.7,10,10,0.04232924182658654,0.8804651741411785,0.7016666666666667,0.7016666666666667,0.7578313253012048,0.8313253012048193,0.07776041219492077,0.21214030599322792,0.7,1.44,0.61,,,,
T4_s9_final,4,9,final,True,1952,69.0,-34.45158853023959,1118,8,generator_T0.7,100,100,0.04001887145110109,0.8561776948895837,0.7166666666666667,0.7166666666666667,0.8192771084337349,0.8313253012048193,0.09316691882835859,0.2121403059932279,0.7,1.44,0.61,0.7813253012048192,0.891566265060241,,
T4_s9_final,4,9,final,True,1952,69.0,-34.45158853023959,1118,8,nearest_train,1,0,0.03366991173033383,0.7853305274948339,0.7333333333333333,0.7333333333333333,0.6385542168674698,0.8313253012048193,0.056857381016016006,0.2121403059932279,,,,,,,
T4_s9_final,4,9,final,True,1952,69.0,-34.45158853023959,1118,8,nearest_train,10,0,0.03366991173033383,0.7853305274948339,0.7333333333333333,0.7333333333333333,0.6385542168674698,0.8313253012048193,0.056857381016016006,0.2121403059932279,,,,,,,
T4_s9_final,4,9,final,True,1952,69.0,-34.45158853023959,1118,8,nearest_train,100,0,0.03366991173033383,0.7853305274948339,0.7333333333333333,0.7333333333333333,0.6385542168674698,0.8313253012048193,0.056857381016016006,0.2121403059932279,,,,,,,
T4_s9_final,4,9,final,True,1952,69.0,-34.45158853023959,1118,8,search_ceiling,0,20000,0.009384436508532866,0.4146060079204557,0.95,0.95,0.7710843373493976,0.8313253012048193,0.13513442559937985,0.2121403059932279,,,,0.7698795180722892,,,
T4_s9_q25,4,9,q25,True,1784,69.0,-32.669738475542985,280,8,random,1,1,0.07970171467772182,1.149749669086781,0.503,0.5433333333333333,0.53855421686747,0.8313253012048188,0.05016774697183674,0.194621561398478,,,,,,,
T4_s9_q25,4,9,q25,True,1784,69.0,-32.669738475542985,280,8,random,10,10,0.06056236380467023,1.005844703716516,0.5516666666666665,0.565,0.5048192771084337,0.8313253012048193,0.04873826444485833,0.194621561398478,,,,,,,
T4_s9_q25,4,9,q25,True,1784,69.0,-32.669738475542985,280,8,random,100,100,0.05661399241073625,0.9727556412316378,0.4666666666666667,0.5333333333333333,0.46987951807228917,0.8313253012048193,0.05591583018835865,0.19462156139847797,,,,,,,
T4_s9_q25,4,9,q25,True,1784,69.0,-32.669738475542985,280,8,generator_T1.0,1,1,0.05548028000249227,0.958529782137066,0.6858333333333333,0.6901666666666667,0.7013253012048193,0.8313253012048188,0.08842294127008998,0.194621561398478,1.0,4.52,0.98,,,,
T4_s9_q25,4,9,q25,True,1784,69.0,-32.669738475542985,280,8,generator_T1.0,10,10,0.044290451096204886,0.8603716784847599,0.7533333333333334,0.7533333333333334,0.780722891566265,0.8313253012048193,0.08837056739190124,0.194621561398478,1.0,4.52,0.98,,,,
T4_s9_q25,4,9,q25,True,1784,69.0,-32.669738475542985,280,8,generator_T1.0,100,100,0.04316053319802151,0.8493472158325558,0.7166666666666667,0.7166666666666667,0.7951807228915663,0.8313253012048193,0.09652776439430519,0.19462156139847797,1.0,4.52,0.98,0.7602409638554217,0.891566265060241,,
T4_s9_q25,4,9,q25,True,1784,69.0,-32.669738475542985,280,8,generator+filter_T1.0,1,1,0.05015970637925172,0.912772534906011,0.7254999999999999,0.7268333333333333,0.7377108433734939,0.8313253012048188,0.0814016086335154,0.194621561398478,1.0,,,,,1000.0,-0.12585661175142193
T4_s9_q25,4,9,q25,True,1784,69.0,-32.669738475542985,280,8,generator+filter_T1.0,10,10,0.04390099944157139,0.8565451533311776,0.7649999999999999,0.7649999999999999,0.7963855421686747,0.8313253012048193,0.07954117894256618,0.194621561398478,1.0,,,,,1000.0,-0.12585661175142193
T4_s9_q25,4,9,q25,True,1784,69.0,-32.669738475542985,280,8,generator+filter_T1.0,100,100,0.04168821021334678,0.8347347468820733,0.8333333333333334,0.8333333333333334,0.6144578313253012,0.8313253012048193,0.06344127279687008,0.19462156139847797,1.0,,,,,1000.0,-0.12585661175142193
T4_s9_q25,4,9,q25,True,1784,69.0,-32.669738475542985,280,8,generator_T0.7,1,1,0.047594559676650994,0.8908883546554429,0.7426666666666667,0.7426666666666667,0.7862650602409639,0.8313253012048188,0.0894998142072327,0.194621561398478,0.7,1.24,0.6,,,,
T4_s9_q25,4,9,q25,True,1784,69.0,-32.669738475542985,280,8,generator_T0.7,10,10,0.043899049757532574,0.8565576080961039,0.7649999999999999,0.7649999999999999,0.7915662650602411,0.8313253012048193,0.09939432709110448,0.194621561398478,0.7,1.24,0.6,,,,
T4_s9_q25,4,9,q25,True,1784,69.0,-32.669738475542985,280,8,generator_T0.7,100,100,0.04316053319802151,0.8493472158325558,0.7166666666666667,0.7166666666666667,0.7951807228915663,0.8313253012048193,0.09652776439430519,0.19462156139847797,0.7,1.24,0.6,0.7602409638554217,0.891566265060241,,
T4_s9_q25,4,9,q25,True,1784,69.0,-32.669738475542985,280,8,nearest_train,1,0,0.03814559435106229,0.7984800318798513,0.6333333333333333,0.6333333333333333,0.6144578313253012,0.8313253012048193,0.05139967240393162,0.19462156139847797,,,,,,,
T4_s9_q25,4,9,q25,True,1784,69.0,-32.669738475542985,280,8,nearest_train,10,0,0.03814559435106229,0.7984800318798513,0.6333333333333333,0.6333333333333333,0.6144578313253012,0.8313253012048193,0.05139967240393162,0.19462156139847797,,,,,,,
T4_s9_q25,4,9,q25,True,1784,69.0,-32.669738475542985,280,8,nearest_train,100,0,0.03814559435106229,0.7984800318798513,0.6333333333333333,0.6333333333333333,0.6144578313253012,0.8313253012048193,0.05139967240393162,0.19462156139847797,,,,,,,
T4_s9_q25,4,9,q25,True,1784,69.0,-32.669738475542985,280,8,search_ceiling,0,20000,0.011981474021203904,0.44750407264463454,0.85,0.85,0.7228915662650602,0.8313253012048193,0.10835037672058816,0.19462156139847797,,,,0.7271084337349398,,,
T4_s9_q50,4,9,q50,True,1840,69.0,-33.05738825954153,560,8,random,1,1,0.0785719185981767,1.1566988173354646,0.5018333333333334,0.5478333333333333,0.5384337349397591,0.8313253012048188,0.05282191014783982,0.19334668221545825,,,,,,,
T4_s9_q50,4,9,q50,True,1840,69.0,-33.05738825954153,560,8,random,10,10,0.06007407659995292,1.0137495483388785,0.5466666666666666,0.5700000000000001,0.5277108433734939,0.8313253012048193,0.04489270471179922,0.1933466822154582,,,,,,,
T4_s9_q50,4,9,q50,True,1840,69.0,-33.05738825954153,560,8,random,100,100,0.04550924051253569,0.8835441295191961,0.6333333333333333,0.6333333333333333,0.6144578313253012,0.8313253012048193,0.033200248567898896,0.19334668221545823,,,,,,,
T4_s9_q50,4,9,q50,True,1840,69.0,-33.05738825954153,560,8,generator_T1.0,1,1,0.056420906858303754,0.9784785225142201,0.6675000000000001,0.6795,0.6803614457831325,0.8313253012048188,0.08492081344959608,0.19334668221545825,1.0,5.08,0.98,,,,
T4_s9_q50,4,9,q50,True,1840,69.0,-33.05738825954153,560,8,generator_T1.0,10,10,0.04326706422391206,0.8613935113368235,0.7433333333333334,0.7433333333333334,0.7662650602409639,0.8313253012048193,0.08482893945485083,0.1933466822154582,1.0,5.08,0.98,,,,
T4_s9_q50,4,9,q50,True,1840,69.0,-33.05738825954153,560,8,generator_T1.0,100,100,0.04071394181382915,0.8356992792211223,0.7666666666666667,0.7666666666666667,0.8072289156626506,0.8313253012048193,0.09369139898333363,0.19334668221545823,1.0,5.08,0.98,0.7765060240963856,0.891566265060241,,
T4_s9_q50,4,9,q50,True,1840,69.0,-33.05738825954153,560,8,generator+filter_T1.0,1,1,0.05087642265261178,0.931177894567233,0.7046666666666668,0.7056666666666668,0.7146987951807229,0.8313253012048188,0.08058296934131084,0.19334668221545825,1.0,,,,,1000.0,-0.1255679396918571
T4_s9_q50,4,9,q50,True,1840,69.0,-33.05738825954153,560,8,generator+filter_T1.0,10,10,0.04280935543393157,0.8567878676047307,0.7166666666666666,0.7166666666666666,0.7156626506024096,0.8313253012048193,0.07846622278898527,0.1933466822154582,1.0,,,,,1000.0,-0.1255679396918571
T4_s9_q50,4,9,q50,True,1840,69.0,-33.05738825954153,560,8,generator+filter_T1.0,100,100,0.039542069754921215,0.8235844738283201,0.75,0.75,0.7469879518072289,0.8313253012048193,0.08940863378675595,0.19334668221545823,1.0,,,,,1000.0,-0.1255679396918571
T4_s9_q50,4,9,q50,True,1840,69.0,-33.05738825954153,560,8,generator_T0.7,1,1,0.048807676229369594,0.9126610590236891,0.7373333333333335,0.7386666666666667,0.7840963855421689,0.8313253012048188,0.09177519142791256,0.19334668221545825,0.7,0.92,0.6,,,,
T4_s9_q50,4,9,q50,True,1840,69.0,-33.05738825954153,560,8,generator_T0.7,10,10,0.044087919078553195,0.8695918585445715,0.7350000000000001,0.7350000000000001,0.7939759036144578,0.8313253012048193,0.0901203305034622,0.1933466822154582,0.7,0.92,0.6,,,,
T4_s9_q50,4,9,q50,True,1840,69.0,-33.05738825954153,560,8,generator_T0.7,100,100,0.04295465152395233,0.8583878302850597,0.7166666666666667,0.7166666666666667,0.7951807228915663,0.8313253012048193,0.10791775814261256,0.19334668221545823,0.7,0.92,0.6,0.7337349397590361,0.891566265060241,,
T4_s9_q50,4,9,q50,True,1840,69.0,-33.05738825954153,560,8,nearest_train,1,0,0.03719221258577256,0.7987382079142908,0.6333333333333333,0.6333333333333333,0.6144578313253012,0.8313253012048193,0.05139967240393162,0.19334668221545823,,,,,,,
T4_s9_q50,4,9,q50,True,1840,69.0,-33.05738825954153,560,8,nearest_train,10,0,0.03719221258577256,0.7987382079142908,0.6333333333333333,0.6333333333333333,0.6144578313253012,0.8313253012048193,0.05139967240393162,0.19334668221545823,,,,,,,
T4_s9_q50,4,9,q50,True,1840,69.0,-33.05738825954153,560,8,nearest_train,100,0,0.03719221258577256,0.7987382079142908,0.6333333333333333,0.6333333333333333,0.6144578313253012,0.8313253012048193,0.05139967240393162,0.19334668221545823,,,,,,,
T4_s9_q50,4,9,q50,True,1840,69.0,-33.05738825954153,560,8,search_ceiling,0,20000,0.013440634831493242,0.48016261438837,0.9,0.9,0.7108433734939759,0.8313253012048193,0.11960970969940968,0.19334668221545823,,,,0.6542168674698795,,,
T8_s7_final,8,7,final,True,4323,73.0,-44.73677744261605,1500,8,random,1,1,0.08267324897076957,1.1536279898008275,0.5098333333333332,0.5471666666666666,0.5369879518072289,0.8795180722891568,0.05238182864975343,0.23980426976870814,,,,,,,
T8_s7_final,8,7,final,True,4323,73.0,-44.73677744261605,1500,8,random,10,10,0.06563908605121646,1.0303449550847446,0.5633333333333332,0.5633333333333332,0.5518072289156627,0.8795180722891566,0.03764516402755484,0.2398042697687081,,,,,,,
T8_s7_final,8,7,final,True,4323,73.0,-44.73677744261605,1500,8,random,100,100,0.06011737528949883,0.9863954391860152,0.5,0.5,0.5180722891566265,0.8795180722891566,9.93129189996722e-17,0.2398042697687081,,,,,,,
T8_s7_final,8,7,final,True,4323,73.0,-44.73677744261605,1500,8,generator_T1.0,1,1,0.0821778598293604,1.1482949293183575,0.5148333333333334,0.5535,0.5567469879518072,0.8795180722891568,0.059347169318233244,0.23980426976870814,1.0,29.08,1.0,,,,
T8_s7_final,8,7,final,True,4323,73.0,-44.73677744261605,1500,8,generator_T1.0,10,10,0.06656958302702684,1.0370789098842614,0.5533333333333335,0.5666666666666667,0.5397590361445783,0.8795180722891566,0.05240492248478477,0.2398042697687081,1.0,29.08,1.0,,,,
T8_s7_final,8,7,final,True,4323,73.0,-44.73677744261605,1500,8,generator_T1.0,100,100,0.054730318710667934,0.9411634186072384,0.6333333333333333,0.6333333333333333,0.5421686746987951,0.8795180722891566,0.038488440826308826,0.2398042697687081,1.0,29.08,1.0,0.541566265060241,0.8433734939759037,,
T8_s7_final,8,7,final,True,4323,73.0,-44.73677744261605,1500,8,generator+filter_T1.0,1,1,0.08450938052018236,1.1651921937624605,0.5081666666666667,0.5535,0.5434939759036145,0.8795180722891568,0.05978821257696957,0.23980426976870814,1.0,,,,,1000.0,-0.05146114611461145
T8_s7_final,8,7,final,True,4323,73.0,-44.73677744261605,1500,8,generator+filter_T1.0,10,10,0.06407140109523365,1.0180149172081838,0.5833333333333333,0.5833333333333333,0.5734939759036145,0.8795180722891566,0.05579780673099107,0.2398042697687081,1.0,,,,,1000.0,-0.05146114611461145
T8_s7_final,8,7,final,True,4323,73.0,-44.73677744261605,1500,8,generator+filter_T1.0,100,100,0.05828749294868475,0.9712672340177163,0.5666666666666667,0.5666666666666667,0.6144578313253012,0.8795180722891566,0.06412952697448408,0.2398042697687081,1.0,,,,,1000.0,-0.05146114611461145
T8_s7_final,8,7,final,True,4323,73.0,-44.73677744261605,1500,8,generator_T0.7,1,1,0.08184454198256427,1.1477777265363815,0.5153333333333334,0.5596666666666666,0.5944578313253013,0.8795180722891568,0.06447413991284506,0.23980426976870814,0.7,25.12,0.95,,,,
T8_s7_final,8,7,final,True,4323,73.0,-44.73677744261605,1500,8,generator_T0.7,10,10,0.06680312323775224,1.0397427544187796,0.585,0.5883333333333333,0.6710843373493977,0.8795180722891566,0.05861083628708628,0.2398042697687081,0.7,25.12,0.95,,,,
T8_s7_final,8,7,final,True,4323,73.0,-44.73677744261605,1500,8,generator_T0.7,100,100,0.06494009934028004,1.0251974665451362,0.6333333333333333,0.6333333333333333,0.5662650602409639,0.8795180722891566,0.024395182817755913,0.2398042697687081,0.7,25.12,0.95,0.5078313253012048,0.891566265060241,,
T8_s7_final,8,7,final,True,4323,73.0,-44.73677744261605,1500,8,nearest_train,1,0,0.048873597904915335,0.8893817339515568,0.7,0.7,0.5662650602409639,0.8795180722891566,0.0635488759726286,0.2398042697687081,,,,,,,
T8_s7_final,8,7,final,True,4323,73.0,-44.73677744261605,1500,8,nearest_train,10,0,0.048873597904915335,0.8893817339515568,0.7,0.7,0.5662650602409639,0.8795180722891566,0.0635488759726286,0.2398042697687081,,,,,,,
T8_s7_final,8,7,final,True,4323,73.0,-44.73677744261605,1500,8,nearest_train,100,0,0.048873597904915335,0.8893817339515568,0.7,0.7,0.5662650602409639,0.8795180722891566,0.0635488759726286,0.2398042697687081,,,,,,,
T8_s7_final,8,7,final,True,4323,73.0,-44.73677744261605,1500,8,search_ceiling,0,20000,0.03043233808959802,0.7018086391729056,0.8333333333333334,0.8333333333333334,0.6626506024096386,0.8795180722891566,0.11168126436521819,0.2398042697687081,,,,0.6692771084337349,,,
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,8,random,1,1,0.07582547232535249,1.1886899412389282,0.49566666666666676,0.5556666666666666,0.53855421686747,0.9397590361445782,0.05605659537500882,0.21713757020705818,,,,,,,
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,8,random,10,10,0.05685291529741483,1.031232050406024,0.5650000000000001,0.575,0.5626506024096385,0.9397590361445782,0.05143693820395038,0.2171375702070582,,,,,,,
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,8,random,100,100,0.04380819340829161,0.9068114545146267,0.6166666666666667,0.6166666666666667,0.5180722891566265,0.9397590361445783,0.08161380820563371,0.21713757020705818,,,,,,,
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,8,generator_T1.0,1,1,0.05874561495693469,1.0436251379189563,0.586,0.6,0.646024096385542,0.9397590361445782,0.07583370778709948,0.21713757020705818,1.0,7.44,0.82,,,,
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,8,generator_T1.0,10,10,0.04672852748701402,0.9363019471171361,0.6583333333333334,0.6583333333333334,0.7530120481927711,0.9397590361445782,0.07983177600799361,0.2171375702070582,1.0,7.44,0.82,,,,
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,8,generator_T1.0,100,100,0.041815095976204295,0.8859431904283207,0.6833333333333333,0.6833333333333333,0.5421686746987951,0.9397590361445783,0.06995971307783164,0.21713757020705818,1.0,7.44,0.82,0.5771084337349397,0.8795180722891566,,
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,8,generator+filter_T1.0,1,1,0.05826838301843163,1.0425485158259549,0.5853333333333333,0.5896666666666667,0.6139759036144579,0.9397590361445782,0.0704814417960487,0.21713757020705818,1.0,,,,,1000.0,0.023966396639663965
