target,teacher_layers,seed,stage,holdout,corpus_index,target_cut,target_loss,step,discrete_layers,method,K,executed,D_c,rel_err,A_x,A_x_flip,ratio,target_ratio,median_abs_corr,target_median_abs_corr,temperature,min_hamming_to_train,unique_fraction,ratio_1000shots,max_ratio_any_sample,sampled,filter_spearman
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,4,random,100,100,0.052482900426488836,0.9925405057233343,0.6,0.6,0.6265060240963856,0.9397590361445783,0.0021976919349379832,0.21713757020705818,,,,,,,
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,4,generator_T1.0,1,1,0.05782740049615155,1.0332000881492376,0.5876666666666667,0.595,0.629879518072289,0.9397590361445782,0.084325525667746,0.21713757020705818,1.0,4.36,0.86,,,,
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,4,generator_T1.0,10,10,0.04426551077711061,0.9114410670752191,0.6183333333333334,0.6183333333333334,0.6855421686746987,0.9397590361445782,0.08598913230833409,0.2171375702070582,1.0,4.36,0.86,,,,
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,4,generator_T1.0,100,100,0.04185891224221559,0.8864072400472177,0.6333333333333333,0.6333333333333333,0.6506024096385542,0.9397590361445783,0.0866573982202277,0.21713757020705818,1.0,4.36,0.86,0.6662650602409638,0.8192771084337349,,
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,4,generator+filter_T1.0,1,1,0.05307115874595738,0.9947259435399727,0.5984999999999999,0.6015,0.6259036144578313,0.9397590361445782,0.07929985597063809,0.21713757020705818,1.0,,,,,1000.0,0.23926910498364784
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,4,generator+filter_T1.0,10,10,0.04257370620349567,0.8936485125927701,0.6333333333333333,0.6333333333333333,0.6506024096385541,0.9397590361445782,0.08176431901853205,0.2171375702070582,1.0,,,,,1000.0,0.23926910498364784
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,4,generator+filter_T1.0,100,100,0.040177690949890446,0.8684239902192434,0.6333333333333333,0.6333333333333333,0.6746987951807228,0.9397590361445783,0.07745147995108945,0.21713757020705818,1.0,,,,,1000.0,0.23926910498364784
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,4,generator_T0.7,1,1,0.04786152987548459,0.9462902251573082,0.6116666666666667,0.6123333333333334,0.6828915662650601,0.9397590361445782,0.09728193806154341,0.21713757020705818,0.7,0.7,0.41,,,,
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,4,generator_T0.7,10,10,0.044345332917763366,0.9123188854948416,0.6216666666666667,0.6216666666666667,0.6951807228915662,0.9397590361445782,0.09775744973384307,0.2171375702070582,0.7,0.7,0.41,,,,
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,4,generator_T0.7,100,100,0.043015209914175186,0.8985667593840296,0.6333333333333333,0.6333333333333333,0.6987951807228916,0.9397590361445783,0.09536876621510576,0.21713757020705818,0.7,0.7,0.41,0.7144578313253012,0.7710843373493976,,
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,4,nearest_train,1,0,0.03468760492796078,0.8069125729888988,0.7666666666666667,0.7666666666666667,0.6506024096385542,0.9397590361445783,0.07714245095849037,0.21713757020705818,,,,,,,
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,4,nearest_train,10,0,0.03468760492796078,0.8069125729888988,0.7666666666666667,0.7666666666666667,0.6506024096385542,0.9397590361445783,0.07714245095849037,0.21713757020705818,,,,,,,
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,4,nearest_train,100,0,0.03468760492796078,0.8069125729888988,0.7666666666666667,0.7666666666666667,0.6506024096385542,0.9397590361445783,0.07714245095849037,0.21713757020705818,,,,,,,
T8_s8_final,8,8,final,True,4624,78.0,-49.27619636986244,1500,4,search_ceiling,0,20000,0.02940866111934681,0.7429797067626068,0.7833333333333333,0.7833333333333333,0.6626506024096386,0.9397590361445783,0.0783473469708603,0.21713757020705818,,,,0.708433734939759,,,
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,4,random,1,1,0.08131689103133181,1.2499156012108303,0.49700000000000005,0.5436666666666665,0.5060240963855421,0.9156626506024099,0.01892620368991381,0.22798176828414,,,,,,,
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,4,random,10,10,0.060250636192153116,1.0808869360519942,0.5266666666666666,0.5399999999999999,0.5108433734939759,0.9156626506024097,0.00638393603734851,0.22798176828414007,,,,,,,
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,4,random,100,100,0.051354246265770676,0.9989399403185761,0.55,0.55,0.6144578313253012,0.9156626506024096,0.0018422536727227042,0.22798176828414007,,,,,,,
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,4,generator_T1.0,1,1,0.05405228367779956,1.019179747352397,0.6361666666666665,0.6371666666666665,0.715301204819277,0.9156626506024099,0.10310730144074665,0.22798176828414,1.0,1.66,0.76,,,,
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,4,generator_T1.0,10,10,0.04409348768119932,0.9255830763982354,0.675,0.675,0.808433734939759,0.9156626506024097,0.10350811773800461,0.22798176828414007,1.0,1.66,0.76,,,,
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,4,generator_T1.0,100,100,0.04169622980724998,0.9001183012013693,0.6166666666666667,0.6166666666666667,0.7590361445783133,0.9156626506024096,0.09214853630739439,0.22798176828414007,1.0,1.66,0.76,0.7506024096385542,0.8554216867469879,,
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,4,generator+filter_T1.0,1,1,0.0534432103420116,1.0163743494284712,0.6124999999999999,0.6131666666666665,0.6760240963855422,0.9156626506024099,0.09188921290637256,0.22798176828414,1.0,,,,,1000.0,-0.42117020414358153
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,4,generator+filter_T1.0,10,10,0.04385439009174622,0.9229501494006284,0.6633333333333333,0.6633333333333333,0.7662650602409637,0.9156626506024097,0.09079383066941141,0.22798176828414007,1.0,,,,,1000.0,-0.42117020414358153
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,4,generator+filter_T1.0,100,100,0.04224482060478543,0.9060203097923974,0.6833333333333333,0.6833333333333333,0.7831325301204819,0.9156626506024096,0.0743386708552578,0.22798176828414007,1.0,,,,,1000.0,-0.42117020414358153
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,4,generator_T0.7,1,1,0.04619040416020872,0.9461767167915994,0.6775000000000001,0.6775000000000001,0.818915662650602,0.9156626506024099,0.1106503023879945,0.22798176828414,0.7,0.06,0.13,,,,
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,4,generator_T0.7,10,10,0.04471557777939543,0.9321388765893681,0.6833333333333333,0.6833333333333333,0.8313253012048193,0.9156626506024097,0.10968432182251941,0.22798176828414007,0.7,0.06,0.13,,,,
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,4,generator_T0.7,100,100,0.04471557777939542,0.9321388765893682,0.6833333333333333,0.6833333333333333,0.8313253012048193,0.9156626506024096,0.10968432182251941,0.22798176828414007,0.7,0.06,0.13,0.8018072289156626,0.8554216867469879,,
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,4,nearest_train,1,0,0.04145283387832691,0.8974872985018404,0.6333333333333333,0.6333333333333333,0.6746987951807228,0.9156626506024096,0.08406522125005722,0.22798176828414007,,,,,,,
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,4,nearest_train,10,0,0.04145283387832691,0.8974872985018404,0.6333333333333333,0.6333333333333333,0.6746987951807228,0.9156626506024096,0.08406522125005722,0.22798176828414007,,,,,,,
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,4,nearest_train,100,0,0.04145283387832691,0.8974872985018404,0.6333333333333333,0.6333333333333333,0.6746987951807228,0.9156626506024096,0.08406522125005722,0.22798176828414007,,,,,,,
T8_s9_final,8,9,final,True,4925,76.0,-46.40126823483637,1500,4,search_ceiling,0,20000,0.028911512604327547,0.7495258316739738,0.8,0.8,0.6987951807228916,0.9156626506024096,0.08777385170284707,0.22798176828414007,,,,0.6746987951807228,,,
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,4,random,1,1,0.08313918024032428,1.2978919266824473,0.49916666666666665,0.5415,0.5022891566265061,0.9156626506024099,0.020496628211823183,0.20244843725912443,,,,,,,
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,4,random,10,10,0.055612743000194184,1.07533019015841,0.53,0.55,0.5036144578313253,0.9156626506024097,0.013783145628284749,0.20244843725912437,,,,,,,
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,4,random,100,100,0.049400574928759385,1.0144053925788368,0.5333333333333333,0.5333333333333333,0.4578313253012048,0.9156626506024096,0.026285176817688292,0.20244843725912437,,,,,,,
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,4,generator_T1.0,1,1,0.047770584610341726,0.9951261897617458,0.6560000000000001,0.6573333333333333,0.7708433734939757,0.9156626506024099,0.10568386264252094,0.20244843725912443,1.0,0.6,0.53,,,,
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,4,generator_T1.0,10,10,0.04271847908657597,0.9432357905429981,0.685,0.685,0.8228915662650602,0.9156626506024097,0.10085279697702383,0.20244843725912437,1.0,0.6,0.53,,,,
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,4,generator_T1.0,100,100,0.04071251686407158,0.9208937454547554,0.6333333333333333,0.6333333333333333,0.7228915662650602,0.9156626506024096,0.07551581292103055,0.20244843725912437,1.0,0.6,0.53,0.7228915662650602,0.8554216867469879,,
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,4,generator+filter_T1.0,1,1,0.05214273995473114,1.0389079496106601,0.6031666666666667,0.6081666666666667,0.6704819277108435,0.9156626506024099,0.09315636073398259,0.20244843725912443,1.0,,,,,1000.0,-0.4055296497300438
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,4,generator+filter_T1.0,10,10,0.04210232871098588,0.9363521600393707,0.6716666666666666,0.6716666666666666,0.7867469879518072,0.9156626506024097,0.09474571665600194,0.20244843725912437,1.0,,,,,1000.0,-0.4055296497300438
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,4,generator+filter_T1.0,100,100,0.04030922526749263,0.916321281622971,0.6833333333333333,0.6833333333333333,0.8072289156626506,0.9156626506024096,0.0976564178559261,0.20244843725912437,1.0,,,,,1000.0,-0.4055296497300438
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,4,generator_T0.7,1,1,0.044272646090766365,0.9602340184255082,0.6818333333333335,0.6818333333333335,0.8268674698795178,0.9156626506024099,0.10953058957467356,0.20244843725912443,0.7,0.06,0.08,,,,
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,4,generator_T0.7,10,10,0.04344811611293691,0.9512734272322454,0.685,0.685,0.8325301204819278,0.9156626506024097,0.10804037023805249,0.20244843725912437,0.7,0.06,0.08,,,,
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,4,generator_T0.7,100,100,0.041498034350551036,0.9297352786833714,0.6333333333333333,0.6333333333333333,0.7951807228915663,0.9156626506024096,0.09783297138247973,0.20244843725912437,0.7,0.06,0.08,0.7927710843373493,0.8554216867469879,,
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,4,nearest_train,1,0,0.039626085004411456,0.9085234282451444,0.6333333333333333,0.6333333333333333,0.6746987951807228,0.9156626506024096,0.04817308858036995,0.20244843725912437,,,,,,,
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,4,nearest_train,10,0,0.039626085004411456,0.9085234282451444,0.6333333333333333,0.6333333333333333,0.6746987951807228,0.9156626506024096,0.04817308858036995,0.20244843725912437,,,,,,,
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,4,nearest_train,100,0,0.039626085004411456,0.9085234282451444,0.6333333333333333,0.6333333333333333,0.6746987951807228,0.9156626506024096,0.04817308858036995,0.20244843725912437,,,,,,,
T8_s9_q25,8,9,q25,True,4700,76.0,-43.02120271580272,375,4,search_ceiling,0,20000,0.02273398377539452,0.688150326794037,0.8166666666666667,0.8166666666666667,0.7108433734939759,0.9156626506024096,0.08744224700227757,0.20244843725912437,,,,0.7048192771084337,,,
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,4,random,1,1,0.08599104476710595,1.2697158665986386,0.49849999999999994,0.5485,0.5083132530120482,0.9156626506024099,0.025801979647432374,0.22536938992758793,,,,,,,
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,4,random,10,10,0.0573678719596112,1.0500436829850999,0.5450000000000002,0.5683333333333334,0.5168674698795181,0.9156626506024097,0.008776860126850165,0.22536938992758787,,,,,,,
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,4,random,100,100,0.05112904179345524,0.9919760860915927,0.6333333333333333,0.6333333333333333,0.5783132530120482,0.9156626506024096,0.032212411526094345,0.22536938992758793,,,,,,,
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,4,generator_T1.0,1,1,0.05305367059014058,1.0076611802211075,0.6383333333333333,0.6406666666666666,0.7248192771084336,0.9156626506024099,0.10381093944315094,0.22536938992758793,1.0,1.06,0.73,,,,
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,4,generator_T1.0,10,10,0.045312631238729265,0.9337774320880472,0.67,0.67,0.7590361445783131,0.9156626506024097,0.0936748487238828,0.22536938992758787,1.0,1.06,0.73,,,,
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,4,generator_T1.0,100,100,0.043519739673797034,0.9151884281284626,0.7166666666666667,0.7166666666666667,0.8554216867469879,0.9156626506024096,0.11182482392739895,0.22536938992758793,1.0,1.06,0.73,0.808433734939759,0.8554216867469879,,
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,4,generator+filter_T1.0,1,1,0.05566687078556771,1.0319462349195712,0.6078333333333333,0.6118333333333333,0.6536144578313254,0.9156626506024099,0.09916424004077719,0.22536938992758793,1.0,,,,,1000.0,-0.23058767005657335
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,4,generator+filter_T1.0,10,10,0.04524903900348861,0.9329973674546819,0.6533333333333333,0.6533333333333333,0.7012048192771084,0.9156626506024097,0.1040248128516087,0.22536938992758787,1.0,,,,,1000.0,-0.23058767005657335
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,4,generator+filter_T1.0,100,100,0.0431234248195264,0.9110117913229728,0.7,0.7,0.8433734939759037,0.9156626506024096,0.11338328228033895,0.22536938992758793,1.0,,,,,1000.0,-0.23058767005657335
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,4,generator_T0.7,1,1,0.04820567774848043,0.9619138777590156,0.6753333333333335,0.6753333333333335,0.795903614457831,0.9156626506024099,0.11004368648825874,0.22536938992758793,0.7,0.42,0.21,,,,
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,4,generator_T0.7,10,10,0.04601503728444208,0.9410409581635234,0.6900000000000001,0.6900000000000001,0.8216867469879517,0.9156626506024097,0.10454595120402563,0.22536938992758787,0.7,0.42,0.21,,,,
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,4,generator_T0.7,100,100,0.04522749554438624,0.9329720761214937,0.7,0.7,0.6987951807228916,0.9156626506024096,0.08561774372288064,0.22536938992758793,0.7,0.42,0.21,0.7198795180722891,0.8433734939759037,,
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,4,nearest_train,1,0,0.04208030279414043,0.8999260093498992,0.6333333333333333,0.6333333333333333,0.6746987951807228,0.9156626506024096,0.04817308858036995,0.22536938992758793,,,,,,,
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,4,nearest_train,10,0,0.04208030279414043,0.8999260093498992,0.6333333333333333,0.6333333333333333,0.6746987951807228,0.9156626506024096,0.04817308858036995,0.22536938992758793,,,,,,,
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,4,nearest_train,100,0,0.04208030279414043,0.8999260093498992,0.6333333333333333,0.6333333333333333,0.6746987951807228,0.9156626506024096,0.04817308858036995,0.22536938992758793,,,,,,,
T8_s9_q50,8,9,q50,True,4775,76.0,-45.58770120603343,750,4,search_ceiling,0,20000,0.03149016061938158,0.7784931824483792,0.7666666666666667,0.7666666666666667,0.6987951807228916,0.9156626506024096,0.07646208454851716,0.22536938992758793,,,,0.71144578313253,,,
