family,instance,m,n,arm,run,best_known,ratio_raw,ratio_ls,ratio_1000shots,median_abs_corr,evals_to_0.75,evals_to_0.8,evals_to_0.85,evals_to_0.9,transfer_source,pretrain_evaluations,pretrain_val_nll,seconds
reg3,reg3_m60_s3,60,6,es_1_2,1,82.0,0.8658536585365854,0.9512195121951219,0.7542682926829268,0.07473520809139311,510,1010,8510,,,0,,70.102801800007
reg3,reg3_m60_s3,60,6,es_1_2,2,82.0,0.8902439024390244,0.926829268292683,0.7670731707317073,0.06052939160429642,260,760,1010,,,0,,68.00297090003733
reg3,reg3_m60_s3,60,6,es_1_2,3,82.0,0.9024390243902439,0.9634146341463414,0.8109756097560976,0.11895898731070859,260,510,1260,2260,,0,,69.31414560001576
reg3,reg3_m60_s3,60,6,es_1_2,4,82.0,0.8902439024390244,0.9024390243902439,0.824390243902439,0.14479363449006644,260,1010,3260,,,0,,72.07004929997493
reg3,reg3_m60_s3,60,6,es_single,0,82.0,0.8414634146341463,0.8902439024390244,0.7457317073170732,0.0857039932895933,1010,1260,,,,0,,81.45280850003473
reg3,reg3_m60_s3,60,6,es_single,1,82.0,0.8902439024390244,0.9512195121951219,0.7682926829268293,0.057529075434045215,510,760,1260,,,0,,80.3561077999766
reg3,reg3_m60_s3,60,6,es_single,2,82.0,0.8536585365853658,0.9024390243902439,0.7932926829268292,0.09629829248429916,260,1010,1760,,,0,,76.24106600001687
reg3,reg3_m60_s3,60,6,es_single,3,82.0,0.8536585365853658,0.926829268292683,0.7810975609756097,0.15483691675283673,510,760,2510,,,0,,74.85937170003308
reg3,reg3_m60_s3,60,6,es_single,4,82.0,0.8536585365853658,0.9146341463414634,0.7341463414634146,0.06156147401870576,260,1010,6510,,,0,,76.78959650004981
reg3,reg3_m60_s3,60,6,es_learned,0,82.0,0.8658536585365854,0.9024390243902439,0.7542682926829268,0.07085552178486998,510,1510,4010,,,0,,622.9898477999959
reg3,reg3_m60_s3,60,6,es_learned,1,82.0,0.8658536585365854,0.9146341463414634,0.7676829268292683,0.09806628541073782,760,1760,2010,,,0,,622.9978911000071
reg3,reg3_m60_s3,60,6,es_learned,2,82.0,0.8780487804878049,0.9634146341463414,0.6926829268292682,0.04127857947531459,260,1010,5260,,,0,,629.6626665000222
reg3,reg3_m60_s3,60,6,es_learned,3,82.0,0.9146341463414634,0.926829268292683,0.8420731707317073,0.10216972868543436,260,510,760,2260,,0,,643.3154093999765
reg3,reg3_m60_s3,60,6,es_learned,4,82.0,0.8780487804878049,0.9390243902439024,0.7402439024390244,0.06702061200525118,760,760,4010,,,0,,630.0137305000098
reg3,reg3_m60_s3,60,6,es_transfer_dc,0,82.0,0.8536585365853658,0.9512195121951219,0.7201219512195122,0.04177609597735091,510,760,3260,,reg3_m60_s0,184320,0.01944435015320778,656.7045714000124
reg3,reg3_m60_s3,60,6,es_transfer_dc,1,82.0,0.9024390243902439,0.9390243902439024,0.751219512195122,0.07185314456209495,510,510,1010,1510,reg3_m60_s0,184320,0.013243102468550205,623.4476758000092
reg3,reg3_m60_s3,60,6,es_transfer_dc,2,82.0,0.8902439024390244,0.9390243902439024,0.8128048780487805,0.10642405355592108,260,1260,2260,,reg3_m60_s0,184320,0.011021299287676811,653.038716399984
reg3,reg3_m60_s3,60,6,es_transfer_dc,3,82.0,0.8536585365853658,0.8780487804878049,0.8109756097560976,0.12643176345415547,510,1010,4510,,reg3_m60_s0,184320,0.015068503096699715,646.5832955000224
reg3,reg3_m60_s3,60,6,es_transfer_dc,4,82.0,0.8780487804878049,0.8902439024390244,0.6658536585365854,0.04088947213483557,260,760,2260,,reg3_m60_s0,184320,0.019645020365715027,641.5703954999917
