family,instance,arm,run,generation,evaluations,best_score,best_cut,pop_mean_cut,median_abs_corr,min_abs_corr,two_qubit,non_clifford,scorer_loss,seconds,ratio_best,ratio_pop_mean
er4,er4_m60_s0,es_1_2,0,160,8010,1.2056158490935873,86.0,86.0,0.07016777708601857,0.00025126706071015685,20,34,,30.407691599975806,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,165,8260,1.2056158490935873,86.0,86.0,0.07016777708601854,0.0002512670607101794,20,34,,31.31929770001443,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,170,8510,1.2056158490935873,86.0,86.0,0.07016777708601858,0.00025126706071027655,20,35,,32.22970640001586,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,175,8760,1.2056158490935873,86.0,86.0,0.07016777708601857,0.00025126706071011695,20,35,,33.18364559998736,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,180,9010,1.2056158490935873,86.0,86.0,0.07016777708601857,0.00025126706071011695,20,35,,34.071582500007935,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,185,9260,1.2056158490935873,86.0,86.0,0.07016777708601857,0.00025126706071011695,20,35,,34.91509769996628,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,190,9510,1.2056158490935873,86.0,86.0,0.07016777708601858,0.00025126706071027655,20,35,,35.811667300004046,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,195,9760,1.2056158490935873,86.0,86.0,0.07016777708601857,0.00025126706071011695,20,35,,36.612533000006806,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,200,10010,1.2056158490935873,86.0,86.0,0.07016777708601857,0.00025126706071011695,20,35,,37.44402799999807,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,205,10260,1.2056158490935873,86.0,86.0,0.07016777708601858,0.00025126706071011695,20,34,,38.37287490000017,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,210,10510,1.2056158490935873,86.0,86.0,0.07016777708601858,0.00025126706071011695,20,34,,39.154899499961175,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,215,10760,1.2056158490935873,86.0,86.0,0.07016777708601858,0.00025126706071011695,20,34,,39.97622529999353,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,220,11010,1.2056158490935873,86.0,86.0,0.07016777708601858,0.00025126706071011695,20,34,,40.81113579997327,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,225,11260,1.2056158490935873,86.0,86.0,0.07016777708601858,0.00025126706071011695,20,34,,41.70231719996082,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,230,11510,1.2056158490935873,86.0,86.0,0.07016777708601854,0.00025126706071026267,20,34,,42.47907739999937,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,235,11760,1.2056158490935873,86.0,86.0,0.07016777708601858,0.00025126706071011695,20,34,,43.33641240000725,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,240,12010,1.2056158490935873,86.0,86.0,0.07016777708601858,0.00025126706071011695,20,34,,44.2208210999961,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,245,12260,1.2056158490935873,86.0,86.0,0.07016777708601854,0.00025126706071026267,20,34,,44.96330730000045,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,250,12510,1.2056158490935873,86.0,86.0,0.07016777708601858,0.00025126706071011695,20,34,,45.72808829997666,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,255,12760,1.2056158490935873,86.0,86.0,0.07016777708601854,0.00025126706071026267,20,34,,46.62690470000962,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,260,13010,1.2056158490935873,86.0,86.0,0.07016777708601854,0.00025126706071026267,20,34,,47.453542799979914,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,265,13260,1.2056158490935873,86.0,86.0,0.07016777708601854,0.00025126706071026267,20,34,,48.219488199974876,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,270,13510,1.2056158490935873,86.0,86.0,0.07016777708601854,0.00025126706071026267,20,34,,49.005964100011624,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,275,13760,1.2056158490935873,86.0,86.0,0.07016777708601848,0.00025126706071018287,20,34,,49.8125356999808,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,280,14010,1.2056158490935873,86.0,86.0,0.07016777708601858,0.00025126706071011695,20,34,,50.67821109999204,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,285,14260,1.2056158490935873,86.0,86.0,0.07016777708601858,0.00025126706071011695,20,34,,51.51866229996085,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,290,14510,1.2056158490935873,86.0,86.0,0.07016777708601848,0.00025126706071018287,20,34,,52.31456009997055,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,295,14760,1.2056158490935873,86.0,86.0,0.07016777708601858,0.00025126706071011695,20,34,,53.0740929999738,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,300,15010,1.2056158490935873,86.0,86.0,0.07016777708601858,0.00025126706071011695,20,34,,53.89400699996622,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,305,15260,1.2056158490935873,86.0,86.0,0.07016777708601858,0.00025126706071011695,20,34,,54.620345000003,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,310,15510,1.2056158490935873,86.0,86.0,0.07016777708601858,0.00025126706071011695,20,34,,55.35460109997075,0.8686868686868687,0.8686868686868687
er4,er4_m60_s0,es_1_2,0,315,15760,1.2056158490935873,86.0,86.0,0.07016777708601858,0.00025126706071011695,20,34,,56.28719910001382,0.8686868686868687,0.8686868686868687
