family,instance,arm,run,generation,evaluations,best_score,best_cut,pop_mean_cut,median_abs_corr,min_abs_corr,two_qubit,non_clifford,scorer_loss,seconds,ratio_best,ratio_pop_mean
reg3,reg3_m60_s0,es_1_2,0,395,19760,1.2833544709320046,72.0,72.0,0.0514573345629209,0.0008249347670925,20,36,,76.67992960003903,0.8674698795180723,0.8674698795180723
reg3,reg3_m60_s0,es_1_2,0,400,20010,1.2833544709320046,72.0,72.0,0.0514573345629209,0.0008249347670924,20,37,,77.70162270002766,0.8674698795180723,0.8674698795180723
reg3,reg3_m60_s0,es_1_2,1,0,10,0.736444777344415,44.0,46.3,0.0730438366333869,0.0009864944565119,20,35,,0.0474641999462619,0.5301204819277109,0.5578313253012048
reg3,reg3_m60_s0,es_1_2,1,5,260,1.0294795068528633,58.0,56.5,0.0659786923017936,4.3368086899420185e-18,20,35,,1.0726900000008754,0.6987951807228916,0.6807228915662651
reg3,reg3_m60_s0,es_1_2,1,10,510,1.1020403107965229,61.0,60.6,0.1018526538848351,0.0029636355156159,20,32,,2.0095759999821894,0.7349397590361446,0.7301204819277108
reg3,reg3_m60_s0,es_1_2,1,15,760,1.1994230953349467,66.0,64.9,0.0985307917749734,0.0012198810822825,20,33,,3.045545899949502,0.7951807228915663,0.7819277108433735
reg3,reg3_m60_s0,es_1_2,1,20,1010,1.2750897318574232,67.0,66.7,0.1325400580700735,0.001793474772852,20,33,,4.009362299984787,0.8072289156626506,0.8036144578313253
reg3,reg3_m60_s0,es_1_2,1,25,1260,1.2837343614284975,67.0,67.0,0.1511358381596044,0.0031385623731792,20,34,,5.214094299997669,0.8072289156626506,0.8072289156626506
reg3,reg3_m60_s0,es_1_2,1,30,1510,1.3022845541041528,69.0,67.2,0.1325400580700733,0.0028068295499984,20,33,,6.170304399973247,0.8313253012048193,0.8096385542168675
reg3,reg3_m60_s0,es_1_2,1,35,1760,1.3180938086032068,70.0,68.6,0.1419290056315065,0.004918862897024,20,33,,7.332981399958953,0.8433734939759037,0.8265060240963855
reg3,reg3_m60_s0,es_1_2,1,40,2010,1.3180938086032068,70.0,68.6,0.1419290056315065,0.004918862897024,20,33,,8.25825579999946,0.8433734939759037,0.8265060240963855
reg3,reg3_m60_s0,es_1_2,1,45,2260,1.32970498877381,69.0,68.8,0.1478418273835146,0.0007438540689246,20,33,,9.263963899982627,0.8313253012048193,0.8289156626506023
reg3,reg3_m60_s0,es_1_2,1,50,2510,1.32970498877381,69.0,69.1,0.1478418273835146,0.0007438540689246,20,33,,10.090460799983704,0.8313253012048193,0.8325301204819276
reg3,reg3_m60_s0,es_1_2,1,55,2760,1.337472532377403,69.0,69.0,0.1699998043371466,0.0049944185096701,20,33,,10.882820899947546,0.8313253012048193,0.8313253012048193
reg3,reg3_m60_s0,es_1_2,1,60,3010,1.3430644433725905,69.0,69.0,0.1602670494687499,0.0049944185096701,20,33,,11.729935299954375,0.8313253012048193,0.8313253012048193
reg3,reg3_m60_s0,es_1_2,1,65,3260,1.3460630199638053,69.0,69.0,0.1593296271248334,0.0007548020515294,20,33,,12.598377499962226,0.8313253012048193,0.8313253012048193
reg3,reg3_m60_s0,es_1_2,1,70,3510,1.3460630199638053,69.0,69.0,0.1593296271248334,0.0007548020515294,20,33,,13.447584999958051,0.8313253012048193,0.8313253012048193
reg3,reg3_m60_s0,es_1_2,1,75,3760,1.3756821329756015,72.0,69.9,0.1263269789967034,0.0052860995486633,20,34,,14.34411409997847,0.8674698795180723,0.8421686746987952
reg3,reg3_m60_s0,es_1_2,1,80,4010,1.3889924677401966,72.0,71.8,0.1427574193929393,0.0035060428533401,20,34,,15.200966599979438,0.8674698795180723,0.8650602409638554
reg3,reg3_m60_s0,es_1_2,1,85,4260,1.3932199482727916,73.0,72.5,0.1147853349898088,0.0011411868725198,20,34,,16.033760599966627,0.8795180722891566,0.8734939759036144
reg3,reg3_m60_s0,es_1_2,1,90,4510,1.3932199482727916,73.0,73.0,0.1147853349898087,0.0011411868725198,20,34,,16.860627899994142,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,95,4760,1.4000394104669671,73.0,73.0,0.1318350453926924,0.0004123051577032,20,34,,17.662001099961344,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,100,5010,1.4000394104669671,73.0,73.0,0.1318350453926924,0.0004123051577032,20,34,,18.46042719995603,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,105,5260,1.400118080912703,73.0,73.0,0.1242998002773233,0.002097134275678,20,32,,19.31612109998241,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,110,5510,1.400118080912703,73.0,73.0,0.1242998002773233,0.002097134275678,20,32,,20.21613899996737,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,115,5760,1.400118080912703,73.0,73.0,0.1242998002773233,0.002097134275678,20,32,,21.15575259999605,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,120,6010,1.4047006383532596,73.0,73.0,0.1349063763068876,0.0019917413696109,20,33,,21.999415699974637,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,125,6260,1.4047006383532596,73.0,73.0,0.1349063763068876,0.0019917413696109,20,33,,22.90227799996501,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,130,6510,1.4059270793017296,73.0,73.0,0.1365841905874401,0.0072104800605741,20,34,,23.870807499974035,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,135,6760,1.4072258163943931,73.0,73.0,0.140559358748297,0.0034121065046136,20,34,,24.707307999953628,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,140,7010,1.4091682827058736,73.0,73.0,0.1431576475164526,0.0004182431711349,20,34,,25.631194399960805,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,145,7260,1.4114039385003618,73.0,73.0,0.1365841905874401,0.0041723979511435,20,34,,26.57174309995025,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,150,7510,1.4114039385003618,73.0,73.0,0.1365841905874401,0.0041723979511435,20,34,,27.51459789997898,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,155,7760,1.4114039385003618,73.0,73.0,0.1365841905874401,0.0041723979511435,20,34,,28.52042259997688,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,160,8010,1.4114039385003618,73.0,73.0,0.1365841905874401,0.0041723979511433,20,33,,29.543233799980957,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,165,8260,1.4131083006047622,73.0,73.0,0.1418370445399254,0.0033094986061628,20,35,,30.36923109996133,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,170,8510,1.4131083006047622,73.0,73.0,0.1418370445399254,0.0033094986061628,20,35,,31.23778599995421,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,175,8760,1.4131083006047622,73.0,73.0,0.1418370445399254,0.0033094986061628,20,35,,32.14170739997644,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,180,9010,1.4131083006047622,73.0,73.0,0.1418370445399254,0.0033094986061628,20,35,,33.02398479997646,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,185,9260,1.4131083006047622,73.0,73.0,0.1418370445399254,0.0033094986061628,20,35,,34.00393709994387,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,190,9510,1.4140666788740677,73.0,73.0,0.1468048310726317,0.0014161035802765,20,37,,35.00062419997994,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,195,9760,1.417004258923963,73.0,73.0,0.1345046855837635,0.0018913810138611,20,35,,35.87534429994412,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,200,10010,1.417004258923963,73.0,73.0,0.1345046855837635,0.0018913810138611,20,35,,36.7589125999948,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,205,10260,1.4184291627658936,73.0,73.0,0.1478312284833517,0.0014161035802765,20,37,,37.62044219998643,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,210,10510,1.4184291627658936,73.0,73.0,0.1478312284833517,0.0014161035802765,20,37,,38.48671959998319,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,215,10760,1.4184291627658936,73.0,73.0,0.1478312284833517,0.0014161035802765,20,37,,39.36217109998688,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,220,11010,1.4184291627658938,73.0,73.0,0.1478312284833517,0.0014161035802764,20,37,,40.1597101999796,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,225,11260,1.4190662175994468,73.0,73.0,0.1395638002972583,0.0008042855900639,20,36,,40.9653911999776,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,230,11510,1.4190662175994468,73.0,73.0,0.1395638002972583,0.0008042855900639,20,36,,42.02974669996184,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,235,11760,1.4190662175994468,73.0,73.0,0.1395638002972583,0.0008042855900638,20,36,,42.966554999991786,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,240,12010,1.4190662175994468,73.0,73.0,0.1395638002972583,0.0008042855900638,20,36,,43.84684649994597,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,245,12260,1.4190662175994468,73.0,73.0,0.1395638002972583,0.0008042855900639,20,36,,44.74301259999629,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,250,12510,1.4190662175994468,73.0,73.0,0.1395638002972583,0.000804285590064,20,35,,45.595654299948364,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,255,12760,1.4190662175994468,73.0,73.0,0.1395638002972584,0.000804285590064,20,35,,46.49374979996355,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,260,13010,1.4190662175994468,73.0,73.0,0.1395638002972583,0.0008042855900638,20,36,,47.310431299963966,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,265,13260,1.4190662175994468,73.0,73.0,0.1395638002972583,0.0008042855900638,20,34,,48.294473499991,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,270,13510,1.4190662175994468,73.0,73.0,0.1395638002972583,0.000804285590064,20,35,,49.22889949998353,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,275,13760,1.4190662175994468,73.0,73.0,0.1395638002972583,0.0008042855900638,20,34,,50.15666339994641,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,280,14010,1.4190662175994468,73.0,73.0,0.1395638002972583,0.000804285590064,20,35,,51.06500879995292,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,285,14260,1.4190662175994468,73.0,73.0,0.1395638002972583,0.0008042855900641,20,35,,51.88838639995083,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,290,14510,1.4190662175994468,73.0,73.0,0.1395638002972584,0.0008042855900639,20,33,,52.8241255999892,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,295,14760,1.419066217599447,73.0,73.0,0.1395638002972584,0.000804285590064,20,34,,53.78143009997439,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,300,15010,1.419066217599447,73.0,73.0,0.1395638002972584,0.000804285590064,20,34,,54.74464949994581,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,305,15260,1.419066217599447,73.0,73.0,0.1395638002972584,0.000804285590064,20,34,,55.65233429998625,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,310,15510,1.419066217599447,73.0,73.0,0.1395638002972584,0.000804285590064,20,34,,56.576975199976005,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,315,15760,1.419066217599447,73.0,73.0,0.1395638002972584,0.000804285590064,20,34,,57.443715399946086,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,320,16010,1.419066217599447,73.0,73.0,0.1395638002972584,0.000804285590064,20,34,,58.273330899945,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,325,16260,1.419066217599447,73.0,73.0,0.1395638002972584,0.000804285590064,20,34,,59.0637811999768,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,330,16510,1.419066217599447,73.0,73.0,0.1395638002972584,0.000804285590064,20,34,,59.90021569997771,0.8795180722891566,0.8795180722891566
reg3,reg3_m60_s0,es_1_2,1,335,16760,1.419066217599447,73.0,73.0,0.1395638002972584,0.000804285590064,20,34,,60.824425799946766,0.8795180722891566,0.8795180722891566
