family,m,n,instance,run,generation,evaluations,best_score,best_cut,pop_mean_cut,median_abs_corr,min_abs_corr,two_qubit,non_clifford,seconds,ratio_best,ratio_pop_mean
reg3,104,7,reg3_m104_s0,0,235,11760,1.2849516781236883,117.0,117.0,0.1323742623044723,9.119968894545638e-05,24,43,63.86260709998896,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,240,12010,1.2849516781236883,117.0,117.0,0.1323742623044723,9.119968894545638e-05,24,43,65.18841810000595,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,245,12260,1.2849516781236883,117.0,117.0,0.1323742623044723,9.119968894545638e-05,24,43,66.46030740000424,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,250,12510,1.2849516781236883,117.0,117.0,0.1323742623044723,9.119968894545638e-05,24,43,67.73218429999542,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,255,12760,1.2849516781236883,117.0,117.0,0.1323742623044723,9.119968894545638e-05,24,43,69.09809929999756,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,260,13010,1.2858882205373283,117.0,117.0,0.13428111346830118,0.003821492866243753,24,43,70.31020300000091,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,265,13260,1.2858882205373283,117.0,117.0,0.13428111346830118,0.003821492866243753,24,43,71.55891769999289,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,270,13510,1.2858882205373283,117.0,117.0,0.13428111346830118,0.003821492866243753,24,43,72.88670170001569,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,275,13760,1.2858882205373283,117.0,117.0,0.13428111346830118,0.003821492866243753,24,43,74.12297850000323,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,280,14010,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,75.37746330001391,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,285,14260,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,76.66864150000038,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,290,14510,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,77.98227020000922,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,295,14760,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,79.29007529999944,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,300,15010,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,80.57267039999715,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,305,15260,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,81.77815669999109,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,310,15510,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,83.02788290000171,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,315,15760,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,84.25596750000841,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,320,16010,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,85.55032380000921,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,325,16260,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,86.7602479000052,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,330,16510,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,88.08682450000197,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,335,16760,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,89.41720359999454,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,340,17010,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,90.7349824999983,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,345,17260,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,92.02806440001586,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,350,17510,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,93.28754710001522,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,355,17760,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,94.58881670000846,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,360,18010,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,95.97173650001059,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,365,18260,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,97.25466080001206,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,370,18510,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,98.55791860001045,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,375,18760,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,99.90600360001554,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,380,19010,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,101.24386240000604,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,385,19260,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,102.4609300000011,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,390,19510,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,103.75818050000817,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,395,19760,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,105.02730769998743,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,400,20010,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,106.323455500009,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,405,20260,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,107.66629449999891,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,410,20510,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,108.89057839999441,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,415,20760,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,110.65078009999706,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,420,21010,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,111.95236419999856,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,425,21260,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,113.275755700015,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,430,21510,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,114.63282319999416,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,435,21760,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,115.98744669998996,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,440,22010,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,117.29514150001341,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,445,22260,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,118.63398849999066,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,450,22510,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,119.90157670000917,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,455,22760,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,121.2566283000051,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,460,23010,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,122.54558430000907,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,465,23260,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,123.81247760000406,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,470,23510,1.286046205070035,117.0,117.0,0.129711740700731,0.00041112348037472546,24,42,125.16006200000993,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,475,23760,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,126.5460036000004,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,480,24010,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,128.04861399999936,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,485,24260,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,129.34279200001038,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,490,24510,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,130.66296389998752,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,495,24760,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,132.02691380001488,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,500,25010,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,133.28046080001513,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,505,25260,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,134.6520867999934,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,510,25510,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,135.99376059998758,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,515,25760,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,137.3582705000008,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,520,26010,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,138.6819233999995,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,525,26260,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,139.94331870001042,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,530,26510,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,141.30037059998722,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,535,26760,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,142.63450539999758,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,540,27010,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,144.00041280000005,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,545,27260,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,145.34763239999302,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,550,27510,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,146.75905280001462,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,555,27760,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,148.07591099999263,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,560,28010,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,149.40640090001398,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,565,28260,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,150.78202079999028,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,570,28510,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,152.09667960001389,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,575,28760,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,153.38515170000028,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,580,29010,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,154.69116370001575,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,585,29260,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,156.01939780000248,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,590,29510,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,157.34794129998772,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,595,29760,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,158.66609360001166,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,600,30010,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,159.9631853000028,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,605,30260,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,161.2729459000111,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,610,30510,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,162.5434505000012,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,615,30760,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,163.866452199989,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,620,31010,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,165.1775103000109,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,625,31260,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,166.50020770000992,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,630,31510,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,167.80707380000968,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,635,31760,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,169.0947823000024,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,640,32010,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,170.40589960000943,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,645,32260,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,171.7533967999916,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,650,32510,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,173.06539820000762,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,655,32760,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,174.349384000001,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,660,33010,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,175.73441669999738,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,665,33260,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,177.0491170999885,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,670,33510,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,178.4237518000009,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,675,33760,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,179.69919949999894,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,680,34010,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,180.99151009999332,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,685,34260,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,182.2707245000056,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,690,34510,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,183.5843620999949,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,695,34760,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,184.8784786000033,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,700,35010,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,186.18488029998844,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,705,35260,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,187.6086234000104,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,710,35510,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,189.08566149999388,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,715,35760,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,190.55615970000508,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,720,36010,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,191.90978829999221,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,725,36260,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,193.20596550000482,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,730,36510,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,194.51131269999314,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,735,36760,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,196.20945160000701,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,740,37010,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,197.53468680000515,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,745,37260,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,198.85404949999065,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,750,37510,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,200.16288129999884,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,755,37760,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,201.46776200001477,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,760,38010,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,202.89597740001045,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,765,38260,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,204.2593157000083,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,770,38510,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,205.55349329998717,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,775,38760,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,206.86650929998723,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,780,39010,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,208.18415670000832,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,785,39260,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,209.46126949999598,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,790,39510,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,210.73475540001527,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,795,39760,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,212.02300449999166,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,800,40010,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,213.34923570000683,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,805,40260,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,214.80920789999072,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,810,40510,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,216.12224409999908,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,815,40760,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,217.5132670000021,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,820,41010,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,218.8600446000055,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,825,41260,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,220.17594519999693,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,830,41510,1.2866358688513067,117.0,117.0,0.13113380798305957,0.0007264956825428215,24,42,221.5064177000022,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,835,41760,1.286874510078827,117.0,117.0,0.14575081759236846,0.0003037892483939292,24,43,222.73029569999198,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,840,42010,1.286874510078827,117.0,117.0,0.14575081759236846,0.0003037892483939292,24,43,224.0624281000055,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,845,42260,1.286874510078827,117.0,117.0,0.14575081759236846,0.0003037892483939292,24,43,225.3795887999877,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,850,42510,1.286874510078827,117.0,117.0,0.14575081759236846,0.0003037892483939292,24,43,226.67501480001374,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,855,42760,1.286874510078827,117.0,117.0,0.14575081759236846,0.0003037892483939292,24,43,228.05639909999445,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,860,43010,1.286874510078827,117.0,117.0,0.14575081759236846,0.0003037892483939292,24,43,229.46575880001183,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,865,43260,1.2872653080329262,117.0,117.0,0.14007114879039964,0.00030378924839388755,24,43,230.82151549999253,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,870,43510,1.2872653080329262,117.0,117.0,0.14007114879039964,0.00030378924839388755,24,43,232.19053180000628,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,875,43760,1.2872653080329262,117.0,117.0,0.14007114879039964,0.00030378924839388755,24,43,233.53173129999777,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,880,44010,1.2872653080329262,117.0,117.0,0.14007114879039964,0.00030378924839388755,24,43,234.8828469,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,885,44260,1.2872653080329262,117.0,117.0,0.14007114879039964,0.00030378924839388755,24,43,236.1203625999915,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,890,44510,1.2872653080329262,117.0,117.0,0.14007114879039964,0.00030378924839388755,24,43,237.3964660000056,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,895,44760,1.2872653080329262,117.0,117.0,0.14007114879039964,0.00030378924839388755,24,43,238.68049699999392,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,900,45010,1.2872653080329262,117.0,117.0,0.14007114879039964,0.00030378924839388755,24,43,239.94689290001406,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,905,45260,1.2872653080329262,117.0,117.0,0.14007114879039964,0.00030378924839388755,24,43,241.28313140000682,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,910,45510,1.2872653080329262,117.0,117.0,0.14007114879039964,0.00030378924839388755,24,43,242.71888000000035,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,915,45760,1.2872653080329262,117.0,117.0,0.14007114879039964,0.00030378924839388755,24,43,244.1214130000153,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,920,46010,1.2872653080329262,117.0,117.0,0.14007114879039964,0.00030378924839388755,24,43,245.54520739999134,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,925,46260,1.2872653080329262,117.0,117.0,0.14007114879039964,0.00030378924839388755,24,43,246.83975919999648,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,930,46510,1.2872653080329262,117.0,117.0,0.14007114879039964,0.00030378924839388755,24,43,248.21848830001545,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,935,46760,1.2872653080329262,117.0,117.0,0.14007114879039964,0.00030378924839388755,24,43,249.6599630000128,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,940,47010,1.2872653080329262,117.0,117.0,0.14007114879039964,0.00030378924839388755,24,43,250.94626739999512,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,945,47260,1.2872653080329262,117.0,117.0,0.14007114879039964,0.00030378924839388755,24,43,252.24405539999134,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,950,47510,1.2872653080329262,117.0,117.0,0.14007114879039964,0.00030378924839388755,24,43,253.59288499999093,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,955,47760,1.2872653080329262,117.0,117.0,0.14007114879039964,0.00030378924839388755,24,43,254.90560440000263,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,960,48010,1.2872653080329262,117.0,117.0,0.14007114879039964,0.00030378924839388755,24,43,256.2012829000014,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,965,48260,1.2872653080329262,117.0,117.0,0.14007114879039964,0.00030378924839388755,24,43,257.418920600001,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,970,48510,1.2872653080329262,117.0,117.0,0.14007114879039964,0.00030378924839388755,24,43,258.7049757000059,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,975,48760,1.2872653080329262,117.0,117.0,0.14007114879039964,0.00030378924839388755,24,43,260.02272020000964,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,980,49010,1.2872653080329262,117.0,117.0,0.14007114879039964,0.00030378924839388755,24,43,261.33252789999824,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,985,49260,1.2872653080329262,117.0,117.0,0.14007114879039964,0.00030378924839388755,24,43,262.6417381000065,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,990,49510,1.2905443130320504,117.0,117.0,0.13676883390772387,0.0015094419310434787,24,43,263.9229009000119,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,995,49760,1.2905443130320504,117.0,117.0,0.13676883390772387,0.0015094419310434787,24,43,265.3069544000027,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,1000,50010,1.2905443130320504,117.0,117.0,0.13676883390772387,0.0015094419310434787,24,43,266.55297300001257,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,1005,50260,1.2905443130320504,117.0,117.0,0.13676883390772387,0.0015094419310434787,24,43,267.76211780001177,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,1010,50510,1.2905443130320504,117.0,117.0,0.13676883390772387,0.0015094419310434787,24,43,269.0466039000021,0.823943661971831,0.823943661971831
reg3,104,7,reg3_m104_s0,0,1015,50760,1.2905443130320504,117.0,117.0,0.13676883390772387,0.0015094419310434787,24,43,270.3459755000076,0.823943661971831,0.823943661971831
